graph_id,node_id,label,train_mask,val_mask,test_mask,feat_feature_00,feat_feature_01,feat_feature_02,feat_feature_03,feat_feature_04,X,Y,Z
0,301,0,False,True,False,1.0,0.0,0.0,0.0,0.0,21.0,12.599999,9.525
0,302,0,False,True,False,0.0,0.0,1.0,0.0,0.0,37.799999,29.399999,24.524999
0,303,0,False,True,False,0.0,0.0,1.0,0.0,0.0,12.6,29.4,134.025001
0,304,0,False,True,False,0.0,0.0,1.0,0.0,0.0,21.0,29.399999,134.025002
0,305,0,False,True,False,0.0,0.0,1.0,0.0,0.0,12.6,37.799999,79.275001
0,306,0,False,True,False,1.0,0.0,0.0,0.0,0.0,4.2,12.599999,9.525
0,307,0,False,True,False,0.0,0.0,1.0,0.0,0.0,29.399999,54.6,112.125
0,308,0,False,True,False,0.0,0.0,1.0,0.0,0.0,37.799999,79.799999,46.425002
0,309,0,False,True,False,1.0,0.0,0.0,0.0,0.0,54.6,54.6,9.525
0,310,0,False,True,False,1.0,0.0,0.0,0.0,0.0,29.399999,79.799999,9.525
0,311,0,False,True,False,0.0,0.0,1.0,0.0,0.0,12.599999,79.799999,24.524999
0,312,0,False,True,False,0.0,0.0,1.0,0.0,0.0,46.200001,79.799999,15.874999
0,313,0,False,True,False,0.0,0.0,1.0,0.0,0.0,29.399999,37.799999,134.025002
0,314,0,False,True,False,0.0,0.0,1.0,0.0,0.0,37.799999,37.799999,35.475001
0,315,0,False,True,False,1.0,0.0,0.0,0.0,0.0,29.399999,37.799999,9.525
0,316,0,False,True,False,0.0,0.0,1.0,0.0,0.0,21.0,37.799999,101.174999
0,317,0,False,True,False,0.0,0.0,1.0,0.0,0.0,46.200001,46.200001,35.475
0,318,0,False,True,False,0.0,0.0,1.0,0.0,0.0,46.200001,46.200001,24.524999
0,319,0,False,True,False,1.0,0.0,0.0,0.0,0.0,21.0,121.799999,9.525
0,320,0,False,True,False,0.0,0.0,1.0,0.0,0.0,37.799999,29.4,101.174999
0,321,0,False,True,False,0.0,0.0,1.0,0.0,0.0,46.200001,37.799999,155.924995
0,322,0,False,True,False,1.0,0.0,0.0,0.0,0.0,29.399999,71.399997,9.525
0,323,0,False,True,False,0.0,0.0,1.0,0.0,0.0,21.0,54.600001,79.275002
0,324,0,False,True,False,1.0,0.0,0.0,0.0,0.0,12.599999,54.6,9.525
0,325,0,False,True,False,0.0,0.0,1.0,0.0,0.0,12.6,29.4,90.224998
0,326,0,False,True,False,0.0,0.0,1.0,0.0,0.0,46.200001,46.200001,57.375
0,327,0,False,False,True,0.0,0.0,1.0,0.0,0.0,46.200001,37.799999,90.224998
0,328,0,False,False,True,1.0,0.0,0.0,0.0,0.0,29.399999,12.599999,9.525
0,329,0,False,False,True,0.0,0.0,1.0,0.0,0.0,46.200001,37.799999,24.524999
0,330,0,False,False,True,1.0,0.0,0.0,0.0,0.0,37.799999,79.799999,9.525
0,331,0,False,False,True,0.0,0.0,1.0,0.0,0.0,46.200001,46.200001,68.325001
0,332,0,False,False,True,0.0,0.0,1.0,0.0,0.0,37.799999,54.6,79.275002
0,333,0,False,False,True,0.0,0.0,1.0,0.0,0.0,46.200001,46.200001,134.025001
0,334,0,False,False,True,1.0,0.0,0.0,0.0,0.0,37.799999,37.799999,9.525
0,335,0,False,False,True,1.0,0.0,0.0,0.0,0.0,46.200001,88.200001,9.525
0,336,0,False,False,True,0.0,0.0,1.0,0.0,0.0,37.799999,79.799999,24.524999
0,337,0,False,False,True,0.0,0.0,1.0,0.0,0.0,46.200001,46.200001,123.075001
0,338,0,False,False,True,1.0,0.0,0.0,0.0,0.0,21.0,113.399997,9.525
0,339,0,False,False,True,1.0,0.0,0.0,0.0,0.0,46.200001,54.600001,9.525
0,340,0,False,False,True,0.0,0.0,1.0,0.0,0.0,29.399999,54.600001,46.425002
0,341,0,False,False,True,0.0,0.0,1.0,0.0,0.0,21.0,37.799999,35.475001
0,342,0,False,False,True,0.0,0.0,1.0,0.0,0.0,21.0,29.4,68.325001
0,343,0,False,False,True,1.0,0.0,0.0,0.0,0.0,54.6,12.6,9.525
0,344,0,False,False,True,0.0,1.0,0.0,0.0,0.0,8.75,25.55,15.874999
0,345,0,False,False,True,1.0,0.0,0.0,0.0,0.0,46.200001,71.399997,9.525
0,346,0,False,False,True,0.0,0.0,1.0,0.0,0.0,29.399999,79.799999,24.525
0,347,0,False,False,True,0.0,0.0,1.0,0.0,0.0,29.4,37.799999,35.475
0,348,0,False,False,True,0.0,0.0,1.0,0.0,0.0,12.6,46.200001,24.525
0,349,0,False,False,True,0.0,0.0,1.0,0.0,0.0,29.399999,54.6,134.025001
0,350,0,False,False,True,1.0,0.0,0.0,0.0,0.0,37.799999,121.799999,9.525
0,351,0,False,False,True,0.0,0.0,1.0,0.0,0.0,12.599999,46.200001,79.275001
0,352,0,False,False,True,1.0,0.0,0.0,0.0,0.0,46.200001,79.799999,9.525
0,353,0,False,False,True,0.0,0.0,1.0,0.0,0.0,37.799999,29.399999,57.375
0,354,0,False,False,True,1.0,0.0,0.0,0.0,0.0,37.799999,21.0,9.525
0,355,0,False,False,True,0.0,0.0,1.0,0.0,0.0,37.799999,29.4,46.425002
0,356,0,False,False,True,0.0,0.0,1.0,0.0,0.0,46.200001,37.799999,101.174999
0,357,0,False,False,True,0.0,1.0,0.0,0.0,0.0,50.050002,42.0,15.875
0,358,0,False,False,True,0.0,0.0,1.0,0.0,0.0,12.599999,37.799999,134.025002
0,359,0,False,False,True,0.0,0.0,1.0,0.0,0.0,29.399999,29.399999,155.924995
0,360,0,False,False,True,1.0,0.0,0.0,0.0,0.0,21.0,62.999998,9.525
0,361,0,False,False,True,1.0,0.0,0.0,0.0,0.0,54.6,62.999998,9.525
0,362,0,False,False,True,0.0,0.0,1.0,0.0,0.0,29.399999,29.399999,134.025001
0,363,0,False,False,True,0.0,1.0,0.0,0.0,0.0,8.75,33.600001,15.874999
